Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,ยอดเงินยกมาจากเดือน พ.ย 2568,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,270678.5660000001,ยอดเงินโอนข้ามเดือน,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,ยอดเงินโอนออกยกมาจากเดือน พ.ย 2568,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,50527.82,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
,,,,,,,,,,2568-12-30 00:00:00,747.93,,ค่า Internet ห้อง4092 ใช้งาน 1-31/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,5771.16,,ค่าเช่า ธ.ค ห้อง3009 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,13600,,ประกัน + ล่วงหน้า Studio ห้อง1019 เข้าพัก 17/12/68 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,,,"40,800 ไท่ซาน ประกัน + ล่วงหน้า  ห้อง4051 เข้าพัก 12/12/68 + Suite 1006 15/12/68 ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,,,"1,000 ประกัน router ห้อง1006 (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,,,"1,000 ประกัน router ห้อง4051 (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,13600,,ประกัน + ล่วงหน้า Studio ห้อง4110 เข้าพัก 30/12/68 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-30 00:00:00,5195,,"ค่าเช่า ธ.ค ห้อง3017 ( โอน 5,000 วันที่ 28/12/68 + เงินสด 5,194.68)  (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,,,"1,804.02 อู้ฟู้ชา+ห้อง1031+ร้านอาหารตามสั่ง ชำระค่าน้ำ - ไฟ ธ.ค ไฟล์แยก (ธ.ค) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,,,"7,207.93 สกายเคม ห้อง4053 ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,573.41,,ค่า Internet ห้อง4007  ใช้งาน 9-31/12/2568 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,20351.7,,ค่าเช่า ธ.ค ห้อง1023 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,20811.8,,ค่าเช่า ธ.ค ห้อง1024 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,18329.4,,ค่าเช่า ธ.ค ห้อง1025 (ธ.ค),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,13600,,ประกัน + ล่วงหน้าห้อง 4119 เข้าพัก 1/1/2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2568-12-31 00:00:00,,,"15,622.71 ยู่เฟิง ชำระค่าเช่า ธ.ค ไฟล์แยก (ธ.ค)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,รวมยอดโอนเข้าทั้งหมด,,,760888.2800000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
